season,date,team1id,team1home,team1pts,team1fgm,team1fga,team13ptm,team13pta,team1ftm,team1fta,team1oreb,team1dreb,team1ast,team1stl,team1blk,team1to,team1pf,team2id,team2home,team2pts,team2fgm,team2fga,team23ptm,team23pta,team2ftm,team2fta,team2oreb,team2dreb,team2ast,team2stl,team2blk,team2to,team2pf,team1_games_played,team1_wins,team1_losses,team1_win_pct,team1_days_since_last_game,team1_opp_win_pct_mean,team1_opp_win_pct_weighted,team1_pts_for_pg,team1_pts_against_pg,team1_fgm_pg,team1_fga_pg,team1_tpm_pg,team1_tpa_pg,team1_ftm_pg,team1_fta_pg,team1_oreb_pg,team1_dreb_pg,team1_ast_pg,team1_stl_pg,team1_blk_pg,team1_to_pg,team1_pf_pg,team1_poss_pg,team1_opp_poss_pg,team1_off_eff,team1_def_eff,team1_efg_pct,team1_tov_rate,team1_oreb_rate,team1_ft_rate,team1_weighted_pts_for_pg,team1_weighted_pts_against_pg,team1_weighted_poss_pg,team1_weighted_opp_poss_pg,team1_weighted_off_eff,team1_weighted_def_eff,team1_weighted_efg_pct,team1_weighted_tov_rate,team1_weighted_oreb_rate,team1_weighted_ft_rate,team1_weighted_win_pct,team2_games_played,team2_wins,team2_losses,team2_win_pct,team2_days_since_last_game,team2_opp_win_pct_mean,team2_opp_win_pct_weighted,team2_pts_for_pg,team2_pts_against_pg,team2_fgm_pg,team2_fga_pg,team2_tpm_pg,team2_tpa_pg,team2_ftm_pg,team2_fta_pg,team2_oreb_pg,team2_dreb_pg,team2_ast_pg,team2_stl_pg,team2_blk_pg,team2_to_pg,team2_pf_pg,team2_poss_pg,team2_opp_poss_pg,team2_off_eff,team2_def_eff,team2_efg_pct,team2_tov_rate,team2_oreb_rate,team2_ft_rate,team2_weighted_pts_for_pg,team2_weighted_pts_against_pg,team2_weighted_poss_pg,team2_weighted_opp_poss_pg,team2_weighted_off_eff,team2_weighted_def_eff,team2_weighted_efg_pct,team2_weighted_tov_rate,team2_weighted_oreb_rate,team2_weighted_ft_rate,team2_weighted_win_pct,diff_games_played,sum_games_played,diff_wins,sum_wins,diff_losses,sum_losses,diff_win_pct,sum_win_pct,diff_days_since_last_game,sum_days_since_last_game,diff_opp_win_pct_mean,sum_opp_win_pct_mean,diff_opp_win_pct_weighted,sum_opp_win_pct_weighted,diff_pts_for_pg,sum_pts_for_pg,diff_pts_against_pg,sum_pts_against_pg,diff_fgm_pg,sum_fgm_pg,diff_fga_pg,sum_fga_pg,diff_tpm_pg,sum_tpm_pg,diff_tpa_pg,sum_tpa_pg,diff_ftm_pg,sum_ftm_pg,diff_fta_pg,sum_fta_pg,diff_oreb_pg,sum_oreb_pg,diff_dreb_pg,sum_dreb_pg,diff_ast_pg,sum_ast_pg,diff_stl_pg,sum_stl_pg,diff_blk_pg,sum_blk_pg,diff_to_pg,sum_to_pg,diff_pf_pg,sum_pf_pg,diff_poss_pg,sum_poss_pg,diff_opp_poss_pg,sum_opp_poss_pg,diff_off_eff,sum_off_eff,diff_def_eff,sum_def_eff,diff_efg_pct,sum_efg_pct,diff_tov_rate,sum_tov_rate,diff_oreb_rate,sum_oreb_rate,diff_ft_rate,sum_ft_rate,diff_weighted_pts_for_pg,sum_weighted_pts_for_pg,diff_weighted_pts_against_pg,sum_weighted_pts_against_pg,diff_weighted_poss_pg,sum_weighted_poss_pg,diff_weighted_opp_poss_pg,sum_weighted_opp_poss_pg,diff_weighted_off_eff,sum_weighted_off_eff,diff_weighted_def_eff,sum_weighted_def_eff,diff_weighted_efg_pct,sum_weighted_efg_pct,diff_weighted_tov_rate,sum_weighted_tov_rate,diff_weighted_oreb_rate,sum_weighted_oreb_rate,diff_weighted_ft_rate,sum_weighted_ft_rate,diff_weighted_win_pct,sum_weighted_win_pct,home_indicator,pred_team1pts,pred_team2pts,team1_diff,team2_diff,spread_diff,score
2026,2026-02-28,219,True,80.0,25,58,8,21,22,37,15,29,12,6,0,8,24,159,False,71.0,24,53,9,23,14,25,5,28,12,6,3,10,27,1.1432712,0.93690485,0.9266045,0.04014086,0.88888764,0.30165988,0.41765526,0.460306,0.55459034,0.36755717,0.39292747,0.63525236,0.3127895,0.44245556,0.44362321,0.21568367,0.17769109,0.2965797,-0.12772346,-0.061756097,-0.69711775,-0.23520751,0.18993193,0.23780341,0.49453342,0.5370816,0.25922912,-0.7092308,0.10326891,0.25566185,0.40222222,0.49769047,0.15430228,0.19952312,0.4699656,0.51700354,0.2378281,-0.7861534,0.043785118,0.17844953,0.053292885,1.1421226,0.6335885,1.3027856,-0.07292312,0.62508726,0.080052905,0.2051098,0.51475626,0.5146879,0.31706697,0.26972902,1.678046,1.5210135,0.36531073,0.1425099,-0.40993154,0.6221018,0.44525528,-0.650485,0.4044638,-0.14932454,-0.35184953,0.29538426,0.28773195,0.5040925,0.51796126,0.55109966,-0.17009754,-0.31625584,0.12187019,0.4836862,0.5136769,0.28637904,0.27178353,0.48139462,0.53332835,0.52944595,-0.23290253,-0.44610938,0.061803292,-0.074785426,-0.10779654,1.1541327,0.41181353,0.833809,-0.47749013,1.2171645,0.095096275,-0.02189477,0.017478915,0.89704865,0.21945643,0.21338125,0.20561886,0.34882867,-0.15348671,0.5613434,-0.08379111,0.6171027,-0.01563093,0.39105445,0.046936568,0.37034136,-1.0204328,1.4453251,-1.2116889,1.1517593,0.023414666,0.48342267,0.2360171,0.33894774,0.5637851,-0.14364144,-0.5204318,0.48373994,-0.18505003,0.44629043,0.47231588,-0.5001495,-0.38255736,0.21726339,-0.4223297,-0.47005993,0.16407238,-0.35294273,-0.16747428,0.28333524,-0.116332136,0.3021936,-0.1255542,0.5642858,-0.10735892,0.6022971,-0.39320216,0.47762528,-0.42486992,-0.48517245,0.41287094,-0.14417288,0.09830413,0.22229168,-0.17145059,0.5121427,-0.13093047,0.58738095,-0.1887812,0.25987193,-0.13214634,0.27300224,-0.12227051,0.5378504,-0.14221486,0.60172534,-0.38777855,0.45336324,-0.42458764,-0.56676644,0.49252778,-0.25853327,0.09056789,0.1403506,0.106424294,-0.015098742,0.32117662,80.24736,70.90985,0.24736023,-0.090148926,0.33750916,0.24713448
2026,2026-02-28,2154,True,69.0,22,59,6,27,19,28,17,16,14,5,6,9,20,2450,False,75.0,23,51,6,19,23,29,6,22,7,6,5,9,19,1.5895319,-0.08316175,2.8828206,-1.0564251,0.88888764,-0.18357155,-0.22544196,-0.21272333,0.9466353,-0.27773952,0.053267643,-0.19530497,0.15671572,0.048707712,0.13145347,0.032189712,-0.36253324,-0.34502715,-0.017466452,-0.20466894,0.62438226,0.13533874,0.21897134,0.20587873,-0.23686866,0.9762693,-0.1653075,0.621748,-0.0113788145,0.21736372,-0.19701192,0.8094392,0.19743778,0.19079997,-0.20191792,0.8499492,-0.10821108,0.6591607,0.059604246,0.374653,-0.84151876,1.3591707,0.9647766,1.3027856,0.07741453,0.62508726,-0.12170075,-0.27929723,0.41308543,0.3670662,0.329177,0.17767271,-0.04252118,-0.1758997,0.78038895,0.826361,0.14268202,0.019017385,-0.22687532,0.37642807,-0.21556117,-0.06273494,0.40415025,0.2372492,0.25823554,0.4594053,0.3957349,0.3881252,-0.035228737,0.31511047,0.87904984,0.43974507,0.37226057,0.23121037,0.2587764,0.49307266,0.40037146,0.45538035,0.03680876,0.3060365,1.0378914,0.2518164,0.67167896,1.487509,-1.5437437,0.47660264,1.957097,2.2816114,-0.93116164,-0.5960037,0.017478915,0.89704865,-0.054954026,-0.17264692,0.073915586,-0.28668088,-0.649469,0.15079014,0.40742993,0.7216344,-0.6070423,0.063377485,-0.15201415,0.14010686,-0.121396646,-0.13971919,0.30094874,-0.026330387,-0.6991001,0.52694625,-0.6844596,0.60158664,-0.10815005,0.11037586,-0.34791365,-0.17616081,-0.07177381,-0.33434173,-0.34607843,0.23557746,0.009941561,-0.26535636,0.5752908,0.29270622,-0.30073854,0.33410838,-0.075252935,0.26072896,-0.11114881,0.26745054,-0.75555235,0.16899544,0.41536754,0.7450905,-0.5967399,0.16076943,0.56232804,0.3065044,-0.3315468,0.19310853,-0.6511285,0.68503803,-0.66366875,0.17582293,0.2855447,0.6549213,-0.08745968,0.24619672,-0.12508494,0.26034883,-0.7615116,0.20783141,0.2999142,0.6841674,-0.6207055,0.23203637,0.51894206,0.37300315,-0.25980046,0.22585127,-0.6693273,0.87585896,-0.8955529,-0.35591164,0.32117662,69.33532,75.055786,0.33531952,0.055786133,0.2795334,0.2540933
2023,2023-01-27,116,True,60.0,21,47,7,21,11,14,8,28,15,2,2,17,18,2217,False,63.0,22,55,6,19,13,22,9,21,9,10,2,7,13,0.2507498,-0.42318395,0.9266045,-0.8214467,0.2834285,-0.3262446,-0.25330317,-0.41463217,0.005727994,-0.16698733,0.15211311,0.11718188,0.15190539,-1.2202727,-1.3345203,-0.3681606,0.1121147,0.06640319,-0.23125738,-0.58827734,0.14539987,-0.3145149,0.010638176,0.04139676,-0.26855195,0.1576529,-0.096032776,0.31049192,-0.38643345,-1.2845325,-0.46346593,-0.039609216,-0.013136347,0.022207413,-0.30066732,0.12761515,-0.0918428,0.34531373,-0.48846257,-1.3689861,-0.8503879,0.056882933,-0.19438171,0.3302666,-0.1803072,0.18712448,0.73391885,0.6380948,0.007587176,0.020004403,-0.035277944,0.20710723,-0.047045093,0.41898656,0.16285013,-0.06440144,-0.27438483,0.26936176,-0.4853542,-0.37387928,0.91290724,-0.5031053,-0.3409993,0.09746753,0.07915972,0.17286621,0.20830467,0.017248295,-0.39192992,-0.28207642,-0.03192922,0.020632587,-0.032706976,0.102028124,0.08962409,0.18229677,0.14042974,0.014598311,-0.36659053,-0.19689895,-0.018217597,-0.0051354324,0.67167896,0.15400392,-0.32152045,-0.32711178,0.7398035,0.6849411,-0.51882595,-0.61650753,0.017478915,0.27740777,-1.1208838,0.2503418,-0.9610183,0.23345196,-0.383272,-0.20867766,-0.016673977,0.015899058,-0.111248314,-0.10903186,-0.097085536,0.20879321,0.13953005,0.037137955,-0.2789653,0.3536932,-1.1740669,-0.5841993,-1.0604782,-0.7868031,-0.043520574,-0.38465676,-0.19360104,0.22770758,0.53544885,-0.27156863,0.14579827,-0.38049456,-1.2299013,0.20779315,0.6238226,-0.25084287,0.0869312,-0.3878321,-0.10168597,0.06751671,-0.053470872,0.07115329,-0.45160648,-0.026508868,-0.09445173,0.21284902,-0.10805231,-0.037624724,0.66636544,-0.08822103,-0.049180806,-0.38720685,-1.0438188,-0.7455965,-0.44104442,-0.22568001,0.0016228143,-0.041446097,-0.12797545,0.058570493,-0.08248739,0.0682749,-0.49200857,-0.03664002,-0.04494546,0.15415312,-0.10104009,-0.037178043,0.66861445,-0.05347316,-0.22490546,-0.38881484,-1.1262767,-0.7849307,-0.68566257,-0.52573144,0.32117662,60.31518,63.30778,0.31518173,0.30778122,0.0074005127,0.2543774
2007,2007-01-16,328,True,74.0,28,51,8,15,10,12,7,26,19,8,3,11,13,70,False,56.0,20,56,10,33,6,7,10,18,3,3,4,11,14,0.027619451,0.25686044,-0.24712524,0.420582,-0.6247603,0.30896595,0.29763654,0.115991,-0.05393943,0.092446096,-0.13860871,-0.6229188,-0.6642736,0.5194931,-0.015450058,-0.1568645,-0.21888979,0.25166714,0.35364252,-0.45288622,0.7128097,-0.056598965,0.093768306,0.04347872,0.2263424,0.09159513,0.3176493,0.8326126,0.36106524,0.22361787,0.12750174,-0.057856105,0.11040656,0.06404204,0.22227508,0.06735824,0.30679443,0.8113889,0.33336258,0.20990172,0.40975899,-0.05164104,-0.8567579,0.913778,-1.1715446,-0.031856924,0.75418997,0.8592287,-0.30323988,0.47218576,-0.31669274,-0.07056849,0.55914956,0.5260662,-0.6171989,-0.5163688,-0.3890781,-0.19171557,-0.5689418,-0.32908466,-0.55375654,0.9676826,0.13072847,0.16941442,0.17742732,-0.22440626,0.59086406,0.11819859,1.1094002,-0.28725916,-0.2847229,-0.33305058,0.44527745,0.17591612,0.18402141,-0.26148176,0.55507976,0.07808898,1.1216274,-0.30147746,-0.3043419,-1.1762134,0.2819412,-0.012684232,1.6340367,-0.32711178,-1.451325,0.36560705,1.344086,-0.48875263,-0.41029206,-0.34223312,-0.49907783,0.6127052,-0.6355638,0.664751,0.4404509,-0.1313702,-0.5539115,0.27867857,0.42742205,-0.15178551,-0.044146877,-0.11498078,-1.025804,0.0014754728,-1.0631196,-0.029610537,1.0191991,-0.10194464,0.48379186,-0.33865112,0.2381793,-0.33987257,0.012293696,-0.23424806,0.77653086,-0.222473,0.57195944,-0.006535573,0.08504048,-0.6357898,-0.3854267,1.0128611,-0.1808646,0.05499347,-0.10958356,0.1549334,-0.16390124,0.13488635,0.47223237,-0.026990814,-0.5804472,0.4247268,0.15658192,0.23472472,-0.43817043,1.1559443,0.6081503,0.0134827625,0.45674747,-0.055895895,0.48305264,-0.14434443,-0.528269,0.2592251,-0.10203688,0.16743566,-0.15290266,0.14939001,0.51110774,-0.052377295,-0.56252575,0.3893379,0.19228756,0.2040465,-0.46788713,1.1533402,0.59743834,-0.010377944,0.46336538,-0.076211534,1.3262045,-0.5006776,0.32117662,74.361595,56.17388,0.36159515,0.17388153,0.18771362,0.25574875
2016,2015-12-24,59,True,76.0,33,59,5,13,5,11,12,22,16,4,5,7,16,2142,False,60.0,23,47,6,16,8,15,5,16,10,3,2,9,10,-0.3070761,0.08684935,-0.6383685,0.7379555,-0.6247603,0.55072606,0.5193634,0.581059,0.23938985,0.7125489,0.62202513,-0.018877007,-0.085849285,0.28448954,0.11253407,1.3232186,0.6248027,0.44764888,-0.58806455,0.47433826,-0.58769995,-0.012976798,0.10709539,0.21811847,0.7097882,0.23150018,0.24272454,-0.5404272,1.250426,-0.19920371,0.552853,0.22254494,0.09874776,0.21309276,0.6889319,0.21849683,0.2239644,-0.516512,1.228081,-0.1748208,0.7345264,-0.37721297,-0.5255698,-0.058740992,-0.2833959,1.5010128,-0.6034758,-0.57344717,0.089398354,0.46323135,0.110657714,0.29285684,0.92331874,1.0531354,-0.42868713,-0.40687585,0.24069257,0.19314921,0.25021747,-0.30399987,-0.2445493,0.2334019,0.635507,0.18935591,0.2068455,0.17005908,0.5496583,0.2219771,0.31528887,0.13104443,-0.42721325,0.086286165,0.44975317,0.18377006,0.19540934,0.17203851,0.54755753,0.21928263,0.31259456,0.16421846,-0.49235475,-0.25926322,0.2819412,-0.3460605,0.90070283,-0.23781016,-0.7209488,-0.3795057,0.84613055,0.2703789,-1.9074905,0.74213845,1.2078763,-0.04999659,1.1644098,-0.04976425,0.4264119,0.35547277,-0.29561326,0.4227147,0.5180951,0.4400855,0.22485936,0.50080824,-0.8642014,0.58332515,-1.0911071,0.6299165,0.6441175,-0.113871954,0.48609602,-0.1971633,0.8595924,0.90049255,0.3523807,0.4457917,0.13664246,0.40575922,-0.19995041,-0.5451296,0.5880366,0.14373969,-0.7163299,-0.16165257,-0.6609195,0.4059713,-0.120439485,0.17431366,-0.041490138,0.24076898,0.46392938,0.46301615,-0.4113912,0.46875927,-0.031223044,0.26220232,-0.7819713,-0.08292829,0.9569915,0.7586268,0.23820844,-0.38574693,0.40357482,0.33913368,-0.2953821,0.40536842,-0.12138041,0.1666266,-0.032846898,0.23103593,0.44143832,0.45378923,-0.421011,0.46059182,-0.04541221,0.2511122,-0.7577058,-0.07206437,0.9024137,0.76826316,0.31994373,-0.41384763,0.815031,0.285416,0.32117662,76.34019,60.276657,0.34018707,0.2766571,0.06352997,0.255801
2025,2025-01-03,2448,True,67.0,23,64,11,26,10,16,15,21,13,6,2,7,19,2210,False,75.0,23,59,7,25,22,27,19,29,12,2,3,9,12,0.027619451,-0.593195,0.73098284,-0.9221517,0.5861581,0.8745089,0.8180468,0.40769753,0.8869679,0.49297518,0.7858863,0.4625622,0.7468021,-0.028329823,-0.07665991,-0.0901394,0.51806366,-0.248786,-0.06587199,0.13380897,-0.8788853,-0.3764946,0.45432052,0.47178602,0.18574612,0.634953,-0.01116043,-1.0477834,-0.5700107,-0.45942554,0.38266328,0.90745324,0.4408448,0.45744058,0.17276183,0.6685539,-0.04018503,-1.0539167,-0.5271012,-0.46068096,-0.95413655,-0.05164104,0.3024004,-0.44774857,0.7712808,0.18712448,-0.047671188,-0.029080458,0.5854632,0.09453369,0.49064448,0.37626573,0.9074852,1.1328502,0.53662366,0.5439842,1.028949,1.0061349,0.4572576,-0.26637256,0.8956524,-0.15798354,-0.93491566,0.1589012,0.21031801,0.7239118,0.15863025,0.47892478,-0.07118031,1.128235,0.41857147,0.5781317,0.072425514,0.15763777,0.20731226,0.7174644,0.13812022,0.4524389,-0.08049239,1.1841,0.4432865,0.8260354,0.2819412,-0.012684232,-1.2992991,-0.14850858,1.4701797,0.15271771,-1.4132774,-0.07236589,0.23136443,0.432318,0.93744105,0.4545567,0.8752708,0.43179837,-0.27929905,0.578815,0.6501594,0.51440513,-0.092110954,0.5657478,0.2770671,0.63672614,-0.4540522,0.85009974,-0.4740527,1.1425109,-0.53238714,0.32746932,-0.5878313,0.3048357,-1.0445738,0.6145577,-0.6335656,0.9020678,-0.66393846,0.15314518,0.18260865,-0.2128077,-0.62627506,0.6514391,-0.56280893,-0.5728528,0.64288586,-0.8064223,0.22409527,0.32821345,0.18117437,0.36951873,-0.6693252,0.547001,0.38061395,0.4213202,-0.55907583,0.29571745,-0.81318957,-0.6006753,-1.6487643,0.40538293,-0.7807384,0.008395155,-0.29345492,0.56162286,0.6913268,0.5105361,0.21337314,0.3207892,0.17169157,0.3605663,-0.67359596,0.5366709,0.43397546,0.4249401,-0.55487853,0.26452813,-0.80747455,-0.6103433,-1.665193,0.46393675,-0.8043412,0.023481885,-1.4720614,-0.057774607,0.32117662,67.00989,74.68628,0.009887695,-0.3137207,0.3236084,0.26028243
2005,2005-01-23,2755,True,66.0,25,67,4,20,12,16,13,23,14,11,6,18,20,2296,False,68.0,26,61,2,7,14,22,16,27,15,7,5,20,18,-0.3070761,-0.42318395,-0.051503617,-0.28740484,0.2834285,-0.16678317,-0.20693506,-0.122678265,0.53146756,0.09465289,0.45922098,0.14858018,0.1590481,-0.8267196,-0.43278924,0.21922223,0.19557543,0.20267175,0.11014821,0.24458359,1.1879957,0.94380313,0.5647195,0.5441798,-0.42829964,0.21980292,-0.12624982,0.8622872,-0.23232365,-0.5917711,-0.108983785,0.51018167,0.55376834,0.5281378,-0.40711084,0.21287224,-0.10350333,0.8123147,-0.2605309,-0.6104269,-0.3167694,-0.26868898,-0.35997576,-0.058740992,-0.08659016,0.18712448,-0.95096195,-0.95908046,-0.22976168,-0.02403579,-0.028008612,0.35505244,-1.3408635,-0.8464989,-0.20205925,-0.10040036,0.84695625,-0.18566585,-0.42000365,1.7119141,1.3085145,0.8433081,0.7515042,0.31606725,0.26043627,-0.27117845,-0.011828981,-0.3059282,0.82220626,0.5156463,-0.17545855,-0.197177,-0.074258745,0.32973364,0.2736113,-0.24962407,-0.07576754,-0.29618028,0.79846853,0.55854195,-0.15320699,0.06062299,-0.10779654,-0.2904978,-0.0770758,-0.41641337,0.009427323,-0.060171653,-0.16146824,-0.2306616,0.017478915,0.27740777,0.855038,-0.64963657,0.8385925,-0.6732697,0.14335123,-0.20793909,0.47640392,0.2559046,0.115291655,0.03151174,0.010166877,0.45819163,1.3545734,-0.77741146,0.9520938,-0.456433,-0.49927458,-0.5957233,-0.26741704,-0.305982,-0.61886275,0.6710302,0.37963343,-0.015361527,0.5877113,-0.15492105,-1.4229469,1.183084,-0.8748878,0.9826338,0.12924132,1.185583,0.017156005,0.987268,0.14332123,0.4836317,0.18858251,0.4376061,-0.083762996,-0.38504246,0.20641707,0.10308251,0.2345065,-0.2562287,-0.11726949,0.98654157,-0.72895545,0.20051171,-0.32857096,-0.44632003,0.11951212,-0.18046007,0.51241535,0.21246216,0.11793303,0.48704273,0.15911755,0.4381537,-0.088768505,-0.36094618,0.2723286,0.058626868,0.24405356,-0.23870413,-0.13483167,0.9454023,-0.79583615,0.21240373,-0.36489394,-0.44285005,-0.30824295,-0.15583086,0.32117662,65.815056,68.191185,-0.18494415,0.191185,-0.37612915,0.26597568
2007,2007-02-17,258,True,73.0,25,67,12,26,11,16,17,23,16,6,2,8,15,52,False,70.0,25,62,10,29,10,13,13,28,15,2,4,12,15,0.58544534,1.106916,-0.24712524,0.773933,-0.3220307,0.6349683,0.79066676,0.7472961,0.3675966,0.4450652,0.3599026,0.9351878,0.69008887,1.1961627,0.95553,0.95521975,0.47336015,0.19493555,-0.78261304,-0.17260256,0.3797844,0.419878,0.35966772,0.45813516,0.6174528,0.13730061,0.4117771,0.253471,1.0488921,0.7566001,0.69088364,0.34465182,0.33916846,0.43136233,0.58085686,0.13818194,0.375089,0.2388568,1.0168116,0.58558524,0.777898,1.3591707,1.6271527,0.5247704,0.63250744,-0.2508383,1.1137911,1.1931385,0.4552222,0.17629321,0.5121733,0.19753209,0.08414625,-0.11641113,0.34161147,-0.0322946,0.12182859,-0.31371906,0.043177314,0.6743112,-0.046463415,0.2922829,0.06062005,0.20687765,0.2085652,0.5348537,0.24624771,0.55858624,0.36084822,0.6395145,0.007292016,0.45387048,0.21624635,0.18633182,0.1922663,0.5551444,0.30442497,0.5394891,0.29004624,0.6416414,0.06972265,0.4962762,-2.8359609,0.98744464,-0.8104097,1.4589202,-0.96440756,0.15271771,0.09405752,0.8752956,0.017478915,-0.34223312,-0.5559845,1.0034353,-0.49350613,1.130101,0.17186926,0.67157567,0.12188489,0.30211517,-0.15846674,0.5544362,0.098579995,0.30766046,0.6910926,0.5921492,0.6880599,0.30744317,0.6756957,0.8934651,0.8347466,0.5132479,0.66951036,0.61648375,0.77039725,0.048197243,0.12436856,0.13492274,-1.2181388,-0.020779816,-0.10274432,-0.1380828,0.018563561,0.39383,0.28763154,0.26141027,0.08492075,0.3115817,0.17098133,0.3615914,-0.046737574,0.6452917,-0.15478307,0.22691521,-0.26153705,0.5593431,-0.15719894,0.3668018,0.26221845,0.97124004,0.6257271,0.4317961,0.12199091,0.64200574,0.059439417,0.31630662,0.09003209,0.2883288,0.16558774,0.33795106,-0.10478577,0.63977647,-0.21935962,0.26448268,-0.27324805,0.52898324,-0.096466005,0.3136321,0.23210968,0.9559993,0.42315456,0.3753894,0.21190253,0.79537684,0.32117662,73.07164,70.357735,0.071640015,0.35773468,-0.28609467,0.26767924
2024,2024-01-17,2006,True,77.0,29,57,7,17,12,14,8,24,16,7,5,9,11,2711,False,66.0,27,60,8,21,4,5,9,20,12,6,3,12,14,0.13918462,0.59688264,-0.44274685,0.7607413,-0.019301113,0.3171933,0.30684662,0.46690956,0.06998506,0.480838,0.19824086,1.030521,0.9862575,-0.05686216,-0.15337606,-0.33183247,0.3831636,0.39538717,-0.1390179,-0.52509487,-0.36928096,-0.3807601,0.122375004,0.12287448,0.57173246,0.14654256,0.62872994,-0.32332522,-0.030795123,-0.16803852,0.47073895,0.065267846,0.11284301,0.118662596,0.5860541,0.14534989,0.61847,-0.41047,-0.05046098,-0.13118427,0.81402636,0.27393088,-0.028787665,0.5247704,-0.14809199,-0.031856924,-0.043246634,-0.073466234,0.4566587,0.579009,0.55321306,0.42032862,0.717484,0.6799929,-0.10122898,0.2111832,0.5388954,0.43285802,0.41112372,-0.44667017,-0.58999175,0.019525375,0.008915398,0.28372365,0.29442403,0.45671615,0.5770872,0.46138144,0.011772475,0.4993013,0.07057029,0.54022366,0.60636145,0.31707945,0.32775617,0.5075365,0.56992537,0.49876946,-0.048696037,0.51762456,0.16165575,0.02319976,-0.4975343,0.20956662,0.90070283,0.29799944,-1.2078663,0.046273027,0.7493357,0.37041306,0.017478915,-0.03241267,0.36796963,0.14965266,0.39692605,0.1254553,-0.083222464,0.528133,-0.5638258,0.41126338,-0.17106563,0.59891975,-0.29535314,0.36794257,0.18728004,1.0545654,0.16400057,0.98385453,0.048449125,-0.09686764,-0.33217564,0.049273655,-0.78081083,0.16164464,-0.1279532,0.47126234,-0.066775605,0.4791093,0.28347102,-0.37367994,0.055851027,-0.70419437,-0.32261935,-0.18459666,-0.32619026,-0.19555326,-0.21444821,0.2421684,-0.22665937,0.24913424,0.0015704278,0.5733586,-0.51674294,0.44356292,0.04930768,0.60769886,-0.28568175,-0.1636107,-0.53647995,0.29908735,-0.20737042,-0.04972086,-0.17208752,0.5830794,-0.59725755,0.42659122,-0.2607259,0.25876495,-0.26822588,0.26836953,-0.044574004,0.6125304,-0.5104799,0.43809855,-0.0031648062,0.6262236,-0.2966521,-0.24889933,-0.57118464,0.30016363,-0.262572,0.029358061,0.6408972,0.5149478,0.32117662,77.10099,65.72873,0.100990295,-0.27127075,0.37226105,0.27225304
2024,2024-01-18,2747,True,75.0,26,51,11,22,12,17,8,24,11,1,4,9,15,2193,False,73.0,25,54,10,22,13,20,11,21,14,5,4,6,14,0.36231497,0.42687154,0.14411801,0.21522284,0.2834285,0.16827014,0.073746085,0.6146325,0.6256196,0.830676,0.6668614,1.5325638,1.5285532,-0.7241858,-0.46120104,-0.052197892,0.8398838,0.7430624,-1.2162147,-0.38386315,-0.5009012,-0.36144075,0.37130252,0.34280384,0.4716033,0.50344115,0.5474353,-0.6277369,-0.19266044,-0.728468,0.60874254,0.5728735,0.35879457,0.3370303,0.4778181,0.45532367,0.54853946,-0.68062574,-0.19652836,-0.8110119,0.30343884,0.38245484,0.3024004,0.3302666,0.18353535,0.18712448,0.35986114,0.40541705,0.27833802,0.23904459,0.17404169,0.5593802,0.54797304,1.2105353,0.37411344,0.24092948,0.72228223,0.46201319,-0.30736148,0.43452907,0.8047091,-0.26189116,0.3352792,0.30082375,0.29854152,0.25806773,0.22398634,-0.019045737,-0.28901497,0.28247797,-0.0036775789,0.29590866,0.24900238,0.30268374,0.2976904,0.27391502,0.23479047,-0.021359347,-0.31648624,0.3010107,0.024395945,0.16072412,-0.10779654,0.37625477,0.16736884,0.38730103,-0.23403141,0.2591624,0.019636095,0.24827442,0.017478915,0.27740777,-0.21701081,0.3038542,-0.3686385,0.27706957,0.24767546,0.4918155,0.27308056,0.4746202,0.55497986,0.541462,-0.03438332,0.6932645,0.75561535,1.2342967,0.10252846,1.6255991,-0.9598015,-0.16911419,-0.61969906,-0.10370748,-0.7241542,0.43763092,0.25222802,0.726618,0.939434,0.21462741,-1.3517753,-0.43293405,-0.9741812,0.2679574,-0.14843065,-0.43871033,-0.64396745,0.026672821,-0.011858953,0.3773481,-0.03487438,0.3614662,0.13940097,0.3985701,0.19191973,0.3969879,0.5251073,0.26436448,-0.23344168,-0.51867175,-0.4563716,0.074504465,-0.6056293,-0.41360268,0.22239754,0.5000973,0.21765612,0.45413595,-0.025059007,0.3724046,-0.03896966,0.3581531,0.12635802,0.41168046,0.13791484,0.37951759,0.52810514,0.26349032,-0.2495079,-0.5647609,-0.47777733,0.08410785,-0.7005293,-0.44248685,0.110420644,0.28923583,0.32117662,75.36442,73.07156,0.36441803,0.07156372,0.2928543,0.27306014
